X1,ID,DATE,filed_date,docket,SUBJECT,file_name,url,link_text,FROM,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,ERROR
65,20180720-0008,2018-07-18,2018-07-19,CP15-554-000,US Representative Robert Pittenger submits comments re the Atlantic Coast Pipeline Project under CP15-554.Availability: Public,20180720-0008-14977302.tif; 20180720-0008-14981301.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14977302; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14981301,Image; FERC Generated PDF,,,,,,,,,
48,20180921-0019,2018-07-10,2018-09-21,PL18-1-000,Rulemaking comments of the Congress of the United States re FERC's review of its natural gas pipeline certificate policy under PL18-1.Availability: Public,20180921-0019-15046886.tif; 20180921-0019-15047425.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=15046886; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=15047425,Image; FERC Generated PDF,,,,,,,,,
66,20180719-0013,2018-07-10,2018-07-18,PL18-1-000Docket Change,"Comments of U.S. Senator Steve Daines, et al re the Natural Gas Pipeline Certificate Policy under PL18-1.Availability: Public",20180719-0013-14976815.tif; 20180719-0013-14980993.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14976815; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14980993,Image; FERC Generated PDF,,,,,,,,,
67,20180716-0016,2018-07-10,2018-07-16,P-2246-065,The United States Congress submits re the Yuba River Development Project under P-2246.Availability: Public,20180716-0016-14972910.tif; 20180716-0016-14973115.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14972910; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14973115,Image; FERC Generated PDF,,,,,,,,,
69,20180706-4009,2018-07-06,2018-07-06,PL17-1-000,Comments of US Senators John Cornyn and Bill Cassidy re the reverse of the long-held policy of allowing an income tax allowance in the calculation of cost-of-service rates for master limited partnerships under PL17-1.Availability: Public,20180706-4009-15016474.pdf; 20180706-4009-15016884.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=15016474; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=15016884,PDF; FERC Generated PDF,,,,,,,,,
68,20180709-0006,2018-07-03,2018-07-09,P-2246-065,Comments of US Representative Dough LaMalfa re the Yuba River Development Project under P-2246.Availability: Public,20180709-0006-14967892.tif; 20180709-0006-14968006.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14967892; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14968006,Image; FERC Generated PDF,,,,,,,,,
71,20180710-0033,2018-07-02,2018-07-03,AD16-18-000,"US Representative Fred Upon, et al (Subcommittee on Energy) requests information regarding FERC's reconsideration of Order No. 100 requirements under AD16-18.Availability: Public",20180710-0033-14968742.tif; 20180710-0033-14970379.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14968742; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14970379,Image; FERC Generated PDF,,,,,,,,,
72,20180702-0006,2018-06-27,2018-06-28,CP16-121-000,"Comments of Senator Jack Reed, et al re the Fields Point Liquefaction Project under CP16-121.Availability: Public",20180702-0006-14961730.tif; 20180702-0006-14962201.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14961730; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14962201,Image; FERC Generated PDF,,,,,,,,,
70,20180710-0034,2018-06-25,2018-07-05,P-2375-000,Congresswoman Ann McLane Kuster submit comments re the Livermore Falls Hydroelectric Dam Project under P-2375.Availability: Public,20180710-0034-14968743.tif; 20180710-0034-14970361.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14968743; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14970361,Image; FERC Generated PDF,,,,,,,,,
74,20180622-0008,2018-06-20,2018-06-21,ER18-1314-000,Comments of US Senator Robert Casey Jr re PJM's proposals under ER18-1314.Availability: Public,20180622-0008-14954236.tif; 20180622-0008-14954289.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954236; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954289,Image; FERC Generated PDF,,,,,,,,,
75,20180622-0007,2018-06-19,2018-06-20,P-2035-000,"Comments of Senator Cory Gardner, et al re the Denver Water's Hydropower License Amendement Application under P-2035.Availability: Public",20180622-0007-14954235.tif; 20180622-0007-14954256.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954235; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954256,Image; FERC Generated PDF,,,,,,,,,
73,20180622-0006,2018-06-12,2018-06-21,CP16-121-000,"Comments of Congressman David N. Cicilline re Fields Point Liquefaction Project of National Grid LNG, LLC under CP16-121.Availability: Public",20180622-0006-14954234.tif; 20180622-0006-14954257.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954234; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14954257,Image; FERC Generated PDF,,,,,,,,,
77,20180619-0011,2018-06-08,2018-06-18,CP16-10-000PF18-4-000Docket Change,Congressman Mark Walker submits comments re the Mountain Valley Pipeline Project under CP16-10.Availability: Public,20180619-0011-14952013.tif; 20180619-0011-14952289.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14952013; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14952289,Image; FERC Generated PDF,,,,,,,,,
78,20180611-0032,2018-06-08,2018-06-11,,U.S. Senator Tammy Duckworth submits comments re FERC's Jurisdictional Wholesale Auction.Availability: Public,20180611-0032-14943885.tif; 20180611-0032-14946455.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14943885; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14946455,Image; FERC Generated PDF,,,,,,,,,
82,20180607-0009,2018-06-05,2018-06-06,,U.S. Senator James M. Inhofe submits comments re the Calculation of Cost- Of - Service rates for master limited partnerships.Availability: Public,20180607-0009-14940618.tif; 20180607-0009-14940800.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14940618; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14940800,Image; FERC Generated PDF,,,,,,,,,
81,20180607-0008,2018-06-01,2018-06-06,ER18-1314-000,"Congressman Leonard Lance, et al submits comments re the request of the Commission support collaboration between grid operators and state government etc. under ER18-1314Availability: Public",20180607-0008-14940604.tif; 20180607-0008-14940767.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14940604; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14940767,Image; FERC Generated PDF,,,,,,,,,
79,20180607-4003,2018-05-31,2018-06-07,CP15-138-000,U.S. Representative Lloyd Smucker submits letter on behalf of Mr. Erik Armstrong re the Atlantic Sunrise Pipeline Project under CP15-138.Availability: Public,20180607-4003-14943911.pdf; 20180607-4003-14944084.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14943911; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14944084,PDF; FERC Generated PDF,,,,,,,,,
80,20180608-0018,2018-05-31,2018-06-07,CP15-138-000,U.S. Representative Lloyd Smucker submits letter on behalf of Mr. Erik Armstrong re the Atlantic Sunrise Pipeline Project under CP15-138.Availability: Privileged,20180608-0018-14941975.tif; 20180608-0018-14942474.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14941975; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14942474,Image; FERC Generated PDF,,,,,,,,,
84,20180525-0009,2018-05-24,2018-05-24,AD16-16-000,Comments of Chairman Fred Upton re the Public Utility Regulatory Policies Act of 1978 under AD16-16.Availability: Public,20180525-0009-14930125.tif; 20180525-0009-14930530.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14930125; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14930530,Image; FERC Generated PDF,,,,,,,,,
85,20180525-0008,2018-05-23,2018-05-23,RM18-9-000,Senator Sheldon Whitehouse et al submits comments re RM18-9.Availability: Public,20180525-0008-14930126.tif; 20180525-0008-14930514.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14930126; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14930514,Image; FERC Generated PDF,,,,,,,,,
83,20180531-0008,2018-05-18,2018-05-29,CP16-454-000,Senator John Cornyn et al submits comments re the Rio Grande LNG Project under CP16-454.Availability: Public,20180531-0008-14934625.tif; 20180531-0008-14935216.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14934625; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14935216,Image; FERC Generated PDF,,,,,,,,,
89,20180515-0006,2018-05-11,2018-05-14,CP15-554-000,"Congresswoman Alma S. Adams, Ph.D. submit comments re the 10/13/17 letter to approve the Atlantic Coast Pipeline under CP15-554.Availability: Public",20180515-0006-14919044.tif; 20180515-0006-14920143.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14919044; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14920143,Image; FERC Generated PDF,,,,,,,,,
90,20180515-0007,2018-05-11,2018-05-14,,"U.S Senator John Barrasso, et al submit comments re the Public Utility Regulatory Policies Act of 1978.Availability: Public",20180515-0007-14919070.tif; 20180515-0007-14920147.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14919070; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14920147,Image; FERC Generated PDF,,,,,,,,,
92,20180511-0006,2018-05-09,2018-05-10,CP15-550-000CP15-551-000,U.S. Congressmen Bill Cassidy et al submits comments re the Venture Global Calcasieu Pass and TransCameron Pipeline Projects under CP15-550 et al.Availability: Public,20180511-0006-14915152.tif; 20180511-0006-14915280.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14915152; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14915280,Image; FERC Generated PDF,,,,,,,,,
86,20180523-0014,2018-05-08,2018-05-17,CP17-40-000,U.S. Senate Richard J. Durbin submits comments the Spire STL Pipeline Project under CP17-40.Availability: Public,20180523-0014-14925212.tif; 20180523-0014-14927044.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14925212; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14927044,Image; FERC Generated PDF,,,,,,,,,
87,20180515-4002,2018-05-08,2018-05-15,CP17-40-000,U.S. Senator Richard J. Durbin submits comments re the Spire STL Pipeline Project under CP17-40.Availability: Public,20180515-4002-14919283.pdf; 20180515-4002-14920161.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14919283; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14920161,PDF; FERC Generated PDF,,,,,,,,,
93,20180511-0007,2018-05-08,2018-05-09,,U.S. Congressman Conor Lamb submits comments regarding the reject proposals that would curtail or eliminate states ability to enact their own energy policies or programs.Availability: Public,20180511-0007-14915153.tif; 20180511-0007-14919653.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14915153; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14919653,Image; FERC Generated PDF,,,,,,,,,
91,20180511-0008,2018-04-27,2018-05-11,CP15-554-000,U.S. Congressman G. K. Butterfield submits comment re the Atlantic Coast Pipeline Project under CP15-554.Availability: Public,20180511-0008-14915340.tif; 20180511-0008-14915953.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14915340; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14915953,Image; FERC Generated PDF,,,,,,,,,
95,20180427-0014,2018-04-26,2018-04-26,,U.S. Congressmen Pete Olson and Gene Green submits comments re the recent sweeping decision in March etc.Availability: Public,20180427-0014-14900302.tif; 20180427-0014-14901042.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14900302; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14901042,Image; FERC Generated PDF,,,,,,,,,
88,20180516-0006,2018-04-25,2018-05-15,CP17-101-000,"US Representative Frank Pallone, Jr submits comments re the Northeast Supply Enhancement Project under CP17-101.Availability: Public",20180516-0006-14921172.tif; 20180516-0006-14921278.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14921172; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14921278,Image; FERC Generated PDF,,,,,,,,,
94,20180430-0020,2018-04-23,2018-04-30,CP17-117-000CP17-118-000,Comments of U.S. Senator Bill Cassidy et al re the Driftwood LNG and Driftwood Pipeline under CP17-117 and CP17-118 et al.Availability: Public,20180430-0020-14902151.tif; 20180430-0020-14902853.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14902151; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14902853,Image; FERC Generated PDF,,,,,,,,,
96,20180426-0012,2018-04-23,2018-04-25,CP17-117-000CP17-118-000,"Comments of Senator Bill Cassidy, M.D. et al re the Driftwood LNG & Driftwood Pipeline under CP17-117 et al.Availability: Public",20180426-0012-14898338.tif; 20180426-0012-14899508.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14898338; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14899508,Image; FERC Generated PDF,,,,,,,,,
98,20180424-0007,2018-04-20,2018-04-20,P-2100-000,U.S. Congressman Doug LaMalfa submits comments re the Lake Oroville Project under P-2100.Availability: Public,20180424-0007-14896309.tif; 20180424-0007-14897078.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14896309; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14897078,Image; FERC Generated PDF,,,,,,,,,
76,20180619-0014,2018-04-19,2018-06-19,CP15-88-000,Non- Decisional Item: Comments of the Richmond Chamber of Commerce Board of Directors re the Tennessee Gas Pipeline Company LLC under CP15-88.Availability: Public,20180619-0014-14952016.tif; 20180619-0014-14952386.pdf; 20180619-0014-14953529.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14952016; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14952386; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14953529,Image; FERC Generated PDF; FERC Generated PDF,,,,,,,,,
97,20180424-0006,2018-04-17,2018-04-20,P-2100-000,U.S. Senate Dianne Feinstein submits comments re the Oroville Wildlife Area Flood Stage Reduction Project under P-2100.Availability: Public,20180424-0006-14896310.tif; 20180424-0006-14897021.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14896310; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14897021,Image; FERC Generated PDF,,,,,,,,,
99,20180418-0021,2018-04-11,2018-04-17,P-10808-000,"U.S. Congressman John Moolenaar submits comment re the Revocation of License for Edenville, MI Project under P-10808.Availability: Public",20180418-0021-14892167.tif; 20180418-0021-14893343.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14892167; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14893343,Image; FERC Generated PDF,,,,,,,,,
100,20180411-0024,2018-04-09,2018-04-10,P-2035-099,Comments of US Representative Diana DeGette re the Supplemental Environmental Assessment for Denver Water's hydropower license amendment application under P-2035.Availability: Public,20180411-0024-14885034.tif; 20180411-0024-14885301.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14885034; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14885301,Image; FERC Generated PDF,,,,,,,,,
102,20180406-0006,2018-04-04,2018-04-06,,U.S. Senator Charles E. Schumer submits comments re the transmission facility outages etc.Availability: Public,20180406-0006-14875071.tif; 20180406-0006-14881354.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14875071; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14881354,Image; FERC Generated PDF,,,,,,,,,
101,20180411-0025,2018-04-03,2018-04-10,CP17-15-000,"Comments of US Senator Chris Van Hollen regarding Dominion Energy Cove Point's Eastern Market Access Project in Charles County, Maryland under CP17-15.Availability: Public",20180411-0025-14885035.tif; 20180411-0025-14885304.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14885035; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14885304,Image; FERC Generated PDF,,,,,,,,,
103,20180405-0013,2018-03-30,2018-04-04,CP15-558-000,Comments of Senator Cory A. Booker re the PennEast Pipeline Project under CP15-558.Availability: Public,20180405-0013-14869739.tif; 20180405-0013-14875059.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14869739; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14875059,Image; FERC Generated PDF,,,,,,,,,
104,20180330-0012,2018-03-29,2018-03-29,CP15-554-000CP16-10-000,Comments of Congressman David Price re the decision to approve the Mountain Valley Pipeline and Atlantic Coast Pipeline under CP16-10 et al.Availability: Public,20180330-0012-14858515.tif; 20180330-0012-14859293.pdf,https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14858515; https://elibrary.ferc.gov/idmws/common/opennat.asp?fileID=14859293,Image; FERC Generated PDF,,,,,,,,,
